reservation_id,date,service,table_num,party_size,server_id,res_type,hour
39920,2025-07-05,Dinner,4,2,E011,Reservation,20
39921,2025-07-05,Dinner,1,2,E009,Walk-in,20
39922,2025-07-05,Dinner,12,2,E009,Walk-in,19
39923,2025-07-05,Dinner,10,3,E009,Reservation,20
39924,2025-07-05,Dinner,13,1,E006,Reservation,19
39925,2025-07-05,Dinner,3,2,E005,Reservation,20
39926,2025-07-05,Dinner,14,5,E007,Walk-in,19
39927,2025-07-05,Dinner,6,3,E009,Walk-in,19
39928,2025-07-05,Dinner,12,3,E007,Reservation,17
39929,2025-07-05,Dinner,8,2,E011,Walk-in,20
39930,2025-07-05,Dinner,8,6,E011,Reservation,21
39931,2025-07-05,Dinner,5,2,E006,Reservation,21
39932,2025-07-05,Dinner,13,2,E006,Reservation,20
39933,2025-07-05,Dinner,3,3,E006,Reservation,21
39934,2025-07-05,Dinner,3,4,E005,Reservation,17
39935,2025-07-05,Dinner,5,3,E001,Walk-in,20
39936,2025-07-05,Dinner,7,4,E007,Reservation,19
39937,2025-07-05,Dinner,13,4,E006,Reservation,18
39938,2025-07-05,Dinner,2,5,E009,Walk-in,17
39939,2025-07-05,Dinner,3,2,E007,Reservation,20
39940,2025-07-05,Dinner,6,2,E007,Reservation,18
39941,2025-07-05,Dinner,9,2,E007,Reservation,20
39942,2025-07-05,Dinner,9,3,E009,Walk-in,19
39943,2025-07-05,Dinner,3,1,E005,Reservation,18
39944,2025-07-05,Dinner,16,2,E007,Reservation,19
39945,2025-07-05,Dinner,5,3,E007,Reservation,19
39946,2025-07-05,Dinner,15,4,E011,Reservation,20
39947,2025-07-05,Dinner,2,3,E011,Reservation,17
39948,2025-07-05,Dinner,11,4,E011,Walk-in,18
39949,2025-07-05,Dinner,5,3,E009,Walk-in,21
39950,2025-07-05,Dinner,11,3,E005,Reservation,21
39951,2025-07-06,Dinner,1,2,E005,Walk-in,17
39952,2025-07-06,Dinner,15,2,E011,Walk-in,20
39953,2025-07-06,Dinner,13,4,E001,Walk-in,17
39954,2025-07-06,Dinner,9,3,E005,Reservation,19
39955,2025-07-06,Dinner,4,2,E009,Reservation,19
39956,2025-07-06,Dinner,15,4,E006,Reservation,20
39957,2025-07-06,Dinner,5,4,E007,Reservation,19
39958,2025-07-06,Dinner,4,3,E007,Reservation,18
39959,2025-07-06,Dinner,5,1,E009,Reservation,21
39960,2025-07-06,Dinner,8,1,E009,Walk-in,20
39961,2025-07-06,Dinner,16,4,E005,Reservation,20
39962,2025-07-06,Dinner,10,4,E009,Reservation,18
39963,2025-07-06,Dinner,4,3,E011,Reservation,19
39964,2025-07-06,Dinner,2,3,E009,Reservation,21
39965,2025-07-06,Dinner,13,4,E011,Reservation,17
39966,2025-07-06,Dinner,11,5,E005,Reservation,21
39967,2025-07-06,Dinner,9,4,E006,Reservation,21
39968,2025-07-06,Dinner,2,4,E011,Reservation,19
39969,2025-07-06,Dinner,4,2,E005,Reservation,21
39970,2025-07-06,Dinner,13,2,E001,Reservation,19
39971,2025-07-06,Dinner,6,2,E011,Walk-in,18
39972,2025-07-06,Dinner,2,2,E005,Reservation,19
39973,2025-07-06,Dinner,12,6,E001,Walk-in,17
39974,2025-07-06,Dinner,5,4,E005,Walk-in,19
39975,2025-07-06,Dinner,8,4,E005,Walk-in,18
39976,2025-07-06,Dinner,6,2,E005,Walk-in,18
39977,2025-07-06,Dinner,3,5,E009,Reservation,21
39978,2025-07-06,Dinner,4,2,E001,Reservation,20
39979,2025-07-06,Dinner,5,3,E005,Reservation,18
39980,2025-07-08,Lunch,13,4,E009,Reservation,11
39981,2025-07-08,Lunch,16,3,E006,Reservation,13
39982,2025-07-08,Lunch,6,2,E006,Reservation,11
39983,2025-07-08,Lunch,15,4,E005,Walk-in,13
39984,2025-07-08,Lunch,7,2,E005,Reservation,12
39985,2025-07-08,Lunch,14,4,E009,Reservation,14
39986,2025-07-08,Lunch,4,4,E005,Reservation,14
39987,2025-07-08,Lunch,14,2,E005,Walk-in,11
39988,2025-07-08,Lunch,4,2,E007,Reservation,13
39989,2025-07-08,Lunch,6,2,E005,Walk-in,11
39990,2025-07-08,Lunch,16,3,E009,Walk-in,11
39991,2025-07-08,Lunch,14,5,E011,Reservation,12
39992,2025-07-08,Lunch,2,2,E009,Walk-in,13
39993,2025-07-08,Lunch,5,2,E009,Walk-in,12
39994,2025-07-08,Dinner,14,2,E005,Reservation,19
39995,2025-07-08,Dinner,3,2,E005,Walk-in,21
39996,2025-07-08,Dinner,14,1,E007,Reservation,21
39997,2025-07-08,Dinner,14,4,E005,Walk-in,21
39998,2025-07-08,Dinner,8,4,E006,Reservation,17
39999,2025-07-08,Dinner,8,2,E009,Walk-in,18
40000,2025-07-08,Dinner,8,4,E006,Reservation,19
40001,2025-07-08,Dinner,14,5,E011,Walk-in,20
40002,2025-07-08,Dinner,7,4,E011,Reservation,18
40003,2025-07-08,Dinner,5,3,E009,Reservation,17
40004,2025-07-08,Dinner,5,2,E006,Reservation,19
40005,2025-07-08,Dinner,8,5,E007,Reservation,18
40006,2025-07-08,Dinner,3,3,E007,Reservation,20
40007,2025-07-08,Dinner,1,2,E006,Reservation,19
40008,2025-07-08,Dinner,8,2,E007,Walk-in,18
40009,2025-07-08,Dinner,1,2,E006,Walk-in,21
40010,2025-07-08,Dinner,10,4,E011,Walk-in,21
40011,2025-07-08,Dinner,11,4,E009,Reservation,19
40012,2025-07-08,Dinner,11,3,E005,Reservation,17
40013,2025-07-08,Dinner,13,5,E011,Walk-in,20
40014,2025-07-09,Lunch,7,2,E006,Walk-in,12
40015,2025-07-09,Lunch,10,6,E007,Reservation,14
40016,2025-07-09,Lunch,5,2,E006,Reservation,13
40017,2025-07-09,Lunch,10,2,E011,Reservation,13
40018,2025-07-09,Lunch,7,2,E005,Reservation,12
40019,2025-07-09,Lunch,15,3,E009,Reservation,11
40020,2025-07-09,Lunch,2,2,E009,Reservation,12
40021,2025-07-09,Lunch,4,2,E005,Reservation,11
40022,2025-07-09,Lunch,4,2,E005,Reservation,12
40023,2025-07-09,Dinner,14,4,E011,Reservation,19
40024,2025-07-09,Dinner,8,2,E007,Reservation,20
40025,2025-07-09,Dinner,9,4,E005,Walk-in,20
40026,2025-07-09,Dinner,3,6,E007,Walk-in,20
40027,2025-07-09,Dinner,8,2,E006,Reservation,19
40028,2025-07-09,Dinner,14,2,E007,Reservation,18
40029,2025-07-09,Dinner,11,3,E006,Reservation,19
40030,2025-07-09,Dinner,2,4,E011,Walk-in,18
40031,2025-07-09,Dinner,15,3,E007,Walk-in,20
40032,2025-07-09,Dinner,9,3,E006,Walk-in,21
40033,2025-07-09,Dinner,2,2,E009,Reservation,18
40034,2025-07-09,Dinner,2,2,E007,Walk-in,20
40035,2025-07-09,Dinner,11,5,E005,Walk-in,17
40036,2025-07-10,Lunch,3,4,E007,Walk-in,14
40037,2025-07-10,Lunch,14,2,E007,Walk-in,13
40038,2025-07-10,Lunch,12,2,E005,Walk-in,14
40039,2025-07-10,Lunch,1,2,E005,Reservation,13
40040,2025-07-10,Lunch,9,2,E011,Reservation,14
40041,2025-07-10,Lunch,7,4,E005,Reservation,11
40042,2025-07-10,Lunch,10,2,E007,Walk-in,13
40043,2025-07-10,Lunch,14,2,E006,Reservation,13
40044,2025-07-10,Lunch,2,2,E011,Walk-in,13
40045,2025-07-10,Lunch,10,4,E011,Walk-in,13
40046,2025-07-10,Lunch,9,2,E009,Reservation,14
40047,2025-07-10,Lunch,3,4,E009,Walk-in,13
40048,2025-07-10,Lunch,6,2,E005,Walk-in,13
40049,2025-07-10,Lunch,1,3,E006,Reservation,12
40050,2025-07-10,Lunch,3,4,E011,Reservation,14
40051,2025-07-10,Dinner,16,3,E001,Walk-in,17
40052,2025-07-10,Dinner,6,5,E011,Reservation,17
40053,2025-07-10,Dinner,2,2,E005,Reservation,20
40054,2025-07-10,Dinner,3,2,E011,Walk-in,19
40055,2025-07-10,Dinner,13,6,E006,Reservation,19
40056,2025-07-10,Dinner,9,3,E009,Walk-in,17
40057,2025-07-10,Dinner,6,2,E005,Reservation,20
40058,2025-07-10,Dinner,16,2,E007,Walk-in,20
40059,2025-07-10,Dinner,7,2,E006,Reservation,17
40060,2025-07-10,Dinner,16,4,E006,Reservation,18
40061,2025-07-10,Dinner,4,2,E009,Reservation,19
40062,2025-07-10,Dinner,8,4,E011,Walk-in,18
40063,2025-07-10,Dinner,2,2,E009,Reservation,18
40064,2025-07-10,Dinner,10,2,E006,Reservation,18
40065,2025-07-10,Dinner,4,2,E005,Walk-in,18
40066,2025-07-10,Dinner,16,2,E011,Reservation,17
40067,2025-07-10,Dinner,13,5,E011,Reservation,21
40068,2025-07-10,Dinner,13,3,E001,Walk-in,18
40069,2025-07-10,Dinner,5,2,E007,Reservation,20
40070,2025-07-10,Dinner,7,3,E011,Walk-in,21
40071,2025-07-10,Dinner,5,2,E011,Reservation,20
40072,2025-07-11,Lunch,6,2,E007,Walk-in,12
40073,2025-07-11,Lunch,11,4,E009,Reservation,11
40074,2025-07-11,Lunch,16,3,E006,Reservation,14
40075,2025-07-11,Lunch,5,3,E009,Reservation,13
40076,2025-07-11,Lunch,9,3,E009,Walk-in,14
40077,2025-07-11,Lunch,7,2,E005,Walk-in,14
40078,2025-07-11,Lunch,10,2,E011,Reservation,13
40079,2025-07-11,Lunch,1,1,E005,Reservation,13
40080,2025-07-11,Lunch,16,4,E005,Reservation,13
40081,2025-07-11,Lunch,13,3,E009,Reservation,14
40082,2025-07-11,Lunch,2,2,E001,Reservation,11
40083,2025-07-11,Lunch,4,2,E006,Reservation,12
40084,2025-07-11,Lunch,8,4,E007,Walk-in,13
40085,2025-07-11,Dinner,12,2,E006,Walk-in,21
40086,2025-07-11,Dinner,11,3,E006,Reservation,17
40087,2025-07-11,Dinner,7,3,E007,Reservation,17
40088,2025-07-11,Dinner,16,2,E006,Reservation,19
40089,2025-07-11,Dinner,8,3,E007,Reservation,19
40090,2025-07-11,Dinner,15,4,E007,Reservation,17
40091,2025-07-11,Dinner,2,3,E007,Reservation,19
40092,2025-07-11,Dinner,7,5,E006,Walk-in,18
40093,2025-07-11,Dinner,10,5,E011,Walk-in,17
40094,2025-07-11,Dinner,1,2,E005,Reservation,21
40095,2025-07-11,Dinner,9,2,E005,Reservation,21
40096,2025-07-11,Dinner,8,1,E005,Walk-in,19
40097,2025-07-11,Dinner,16,2,E007,Walk-in,18
40098,2025-07-11,Dinner,15,4,E009,Reservation,17
40099,2025-07-11,Dinner,5,2,E007,Reservation,21
40100,2025-07-11,Dinner,13,2,E007,Reservation,17
40101,2025-07-11,Dinner,3,2,E011,Walk-in,18
40102,2025-07-11,Dinner,11,2,E007,Reservation,17
40103,2025-07-11,Dinner,11,1,E005,Walk-in,19
40104,2025-07-11,Dinner,5,2,E011,Walk-in,20
40105,2025-07-11,Dinner,16,2,E011,Walk-in,17
40106,2025-07-11,Dinner,6,2,E007,Reservation,19
40107,2025-07-11,Dinner,10,2,E009,Walk-in,19
40108,2025-07-11,Dinner,15,4,E011,Reservation,21
40109,2025-07-11,Dinner,7,4,E005,Walk-in,18
40110,2025-07-11,Dinner,15,3,E009,Reservation,19
40111,2025-07-11,Dinner,10,2,E011,Reservation,20
40112,2025-07-11,Dinner,6,3,E007,Walk-in,18
40113,2025-07-12,Dinner,5,2,E011,Reservation,17
40114,2025-07-12,Dinner,12,5,E011,Reservation,18
40115,2025-07-12,Dinner,11,4,E005,Reservation,21
40116,2025-07-12,Dinner,7,4,E011,Walk-in,18
40117,2025-07-12,Dinner,6,6,E011,Walk-in,19
40118,2025-07-12,Dinner,8,2,E011,Walk-in,19
40119,2025-07-12,Dinner,7,3,E005,Reservation,19
40120,2025-07-12,Dinner,2,2,E006,Reservation,18
40121,2025-07-12,Dinner,14,6,E009,Reservation,21
40122,2025-07-12,Dinner,5,2,E007,Walk-in,20
40123,2025-07-12,Dinner,2,4,E007,Reservation,19
40124,2025-07-12,Dinner,6,5,E005,Walk-in,19
40125,2025-07-12,Dinner,10,2,E005,Reservation,17
40126,2025-07-12,Dinner,16,2,E006,Reservation,17
40127,2025-07-12,Dinner,1,2,E006,Reservation,21
40128,2025-07-12,Dinner,16,6,E011,Reservation,20
40129,2025-07-12,Dinner,9,1,E009,Walk-in,21
40130,2025-07-12,Dinner,3,2,E011,Walk-in,20
40131,2025-07-12,Dinner,4,3,E006,Walk-in,19
40132,2025-07-12,Dinner,4,4,E006,Reservation,18
40133,2025-07-12,Dinner,14,3,E011,Reservation,17
40134,2025-07-12,Dinner,14,3,E006,Walk-in,17
40135,2025-07-12,Dinner,1,5,E007,Walk-in,17
40136,2025-07-12,Dinner,3,2,E006,Reservation,19
40137,2025-07-12,Dinner,12,2,E005,Reservation,19
40138,2025-07-12,Dinner,11,2,E006,Reservation,21
40139,2025-07-12,Dinner,14,3,E006,Walk-in,18
40140,2025-07-12,Dinner,5,3,E007,Reservation,17
40141,2025-07-12,Dinner,13,3,E006,Reservation,17
40142,2025-07-12,Dinner,6,3,E006,Walk-in,17
40143,2025-07-12,Dinner,10,3,E009,Walk-in,17
40144,2025-07-13,Dinner,1,4,E009,Reservation,17
40145,2025-07-13,Dinner,3,2,E009,Reservation,17
40146,2025-07-13,Dinner,5,3,E007,Walk-in,20
40147,2025-07-13,Dinner,11,6,E005,Walk-in,17
40148,2025-07-13,Dinner,16,6,E009,Walk-in,21
40149,2025-07-13,Dinner,16,4,E009,Walk-in,17
40150,2025-07-13,Dinner,15,4,E011,Walk-in,20
40151,2025-07-13,Dinner,6,3,E009,Reservation,18
40152,2025-07-13,Dinner,4,3,E007,Reservation,21
40153,2025-07-13,Dinner,13,6,E005,Reservation,18
40154,2025-07-13,Dinner,11,2,E011,Walk-in,17
40155,2025-07-13,Dinner,10,3,E001,Reservation,17
40156,2025-07-13,Dinner,15,2,E009,Walk-in,19
40157,2025-07-13,Dinner,15,5,E009,Reservation,17
40158,2025-07-13,Dinner,4,5,E009,Walk-in,21
40159,2025-07-13,Dinner,1,2,E001,Walk-in,17
40160,2025-07-13,Dinner,7,2,E005,Reservation,20
40161,2025-07-13,Dinner,2,5,E007,Walk-in,21
40162,2025-07-13,Dinner,4,4,E006,Walk-in,19
40163,2025-07-13,Dinner,2,4,E001,Walk-in,18
40164,2025-07-13,Dinner,3,3,E005,Walk-in,17
40165,2025-07-13,Dinner,9,2,E011,Walk-in,20
40166,2025-07-13,Dinner,12,1,E007,Walk-in,19
40167,2025-07-13,Dinner,7,2,E005,Walk-in,17
40168,2025-07-13,Dinner,7,2,E009,Walk-in,17
40169,2025-07-13,Dinner,4,4,E001,Reservation,20
40170,2025-07-15,Lunch,12,2,E005,Reservation,11
40171,2025-07-15,Lunch,15,2,E006,Reservation,12
40172,2025-07-15,Lunch,10,4,E006,Walk-in,14
40173,2025-07-15,Lunch,6,4,E009,Reservation,14
40174,2025-07-15,Lunch,8,2,E006,Reservation,14
40175,2025-07-15,Lunch,9,4,E011,Reservation,14
40176,2025-07-15,Lunch,1,4,E009,Reservation,12
40177,2025-07-15,Lunch,9,4,E007,Walk-in,14
40178,2025-07-15,Lunch,10,1,E011,Walk-in,13
40179,2025-07-15,Lunch,16,4,E007,Walk-in,13
40180,2025-07-15,Lunch,16,6,E011,Walk-in,13
40181,2025-07-15,Lunch,13,3,E011,Reservation,14
40182,2025-07-15,Lunch,8,2,E006,Walk-in,11
40183,2025-07-15,Dinner,14,4,E011,Reservation,20
40184,2025-07-15,Dinner,9,2,E009,Reservation,21
40185,2025-07-15,Dinner,9,2,E009,Reservation,20
40186,2025-07-15,Dinner,1,4,E006,Reservation,18
40187,2025-07-15,Dinner,2,3,E001,Reservation,19
40188,2025-07-15,Dinner,12,5,E005,Reservation,20
40189,2025-07-15,Dinner,9,4,E005,Reservation,17
40190,2025-07-15,Dinner,14,5,E009,Walk-in,18
40191,2025-07-15,Dinner,5,3,E007,Reservation,21
40192,2025-07-15,Dinner,11,2,E009,Walk-in,21
40193,2025-07-15,Dinner,7,2,E005,Reservation,18
40194,2025-07-15,Dinner,16,6,E006,Reservation,20
40195,2025-07-15,Dinner,3,4,E005,Reservation,19
40196,2025-07-15,Dinner,8,3,E001,Reservation,18
40197,2025-07-15,Dinner,9,2,E009,Walk-in,20
40198,2025-07-15,Dinner,8,2,E006,Reservation,18
40199,2025-07-15,Dinner,11,2,E009,Reservation,21
40200,2025-07-15,Dinner,6,2,E007,Walk-in,19
40201,2025-07-15,Dinner,3,2,E005,Reservation,20
40202,2025-07-16,Lunch,2,3,E007,Reservation,14
40203,2025-07-16,Lunch,3,4,E009,Reservation,12
40204,2025-07-16,Lunch,6,2,E006,Walk-in,11
40205,2025-07-16,Lunch,16,2,E006,Reservation,14
40206,2025-07-16,Lunch,14,5,E007,Walk-in,14
40207,2025-07-16,Lunch,15,2,E006,Reservation,13
40208,2025-07-16,Lunch,3,2,E006,Reservation,12
40209,2025-07-16,Lunch,3,2,E009,Walk-in,12
40210,2025-07-16,Lunch,12,3,E006,Walk-in,14
40211,2025-07-16,Lunch,1,2,E011,Reservation,14
40212,2025-07-16,Lunch,6,5,E006,Walk-in,12
40213,2025-07-16,Dinner,4,2,E005,Walk-in,18
40214,2025-07-16,Dinner,11,5,E007,Reservation,19
40215,2025-07-16,Dinner,11,3,E006,Reservation,21
40216,2025-07-16,Dinner,12,2,E009,Reservation,18
40217,2025-07-16,Dinner,10,4,E005,Reservation,19
40218,2025-07-16,Dinner,12,2,E011,Reservation,18
40219,2025-07-16,Dinner,5,4,E005,Reservation,20
40220,2025-07-16,Dinner,11,3,E001,Walk-in,21
40221,2025-07-16,Dinner,9,4,E005,Reservation,21
40222,2025-07-16,Dinner,11,5,E006,Reservation,18
40223,2025-07-16,Dinner,6,2,E011,Walk-in,21
40224,2025-07-16,Dinner,16,2,E005,Reservation,18
40225,2025-07-16,Dinner,11,3,E006,Walk-in,17
40226,2025-07-16,Dinner,5,2,E009,Walk-in,21
40227,2025-07-16,Dinner,12,5,E009,Reservation,21
40228,2025-07-16,Dinner,7,4,E007,Reservation,21
40229,2025-07-17,Lunch,15,4,E006,Walk-in,11
40230,2025-07-17,Lunch,14,2,E006,Reservation,11
40231,2025-07-17,Lunch,6,1,E009,Walk-in,14
40232,2025-07-17,Lunch,1,2,E011,Walk-in,12
40233,2025-07-17,Lunch,5,2,E011,Reservation,14
40234,2025-07-17,Lunch,12,5,E005,Reservation,11
40235,2025-07-17,Lunch,3,4,E005,Walk-in,11
40236,2025-07-17,Lunch,11,1,E011,Reservation,14
40237,2025-07-17,Lunch,10,4,E007,Walk-in,14
40238,2025-07-17,Lunch,7,2,E005,Reservation,12
40239,2025-07-17,Lunch,10,2,E005,Reservation,14
40240,2025-07-17,Lunch,14,4,E005,Walk-in,12
40241,2025-07-17,Dinner,4,2,E007,Walk-in,18
40242,2025-07-17,Dinner,13,2,E011,Reservation,21
40243,2025-07-17,Dinner,8,5,E009,Walk-in,21
40244,2025-07-17,Dinner,12,4,E009,Reservation,19
40245,2025-07-17,Dinner,9,3,E007,Walk-in,19
40246,2025-07-17,Dinner,6,4,E009,Reservation,17
40247,2025-07-17,Dinner,9,4,E005,Walk-in,21
40248,2025-07-17,Dinner,9,2,E007,Reservation,21
40249,2025-07-17,Dinner,1,6,E006,Reservation,18
40250,2025-07-17,Dinner,10,5,E005,Walk-in,17
40251,2025-07-17,Dinner,12,2,E005,Reservation,18
40252,2025-07-17,Dinner,16,2,E007,Reservation,21
40253,2025-07-17,Dinner,6,2,E006,Walk-in,17
40254,2025-07-17,Dinner,2,4,E006,Walk-in,17
40255,2025-07-17,Dinner,2,2,E007,Walk-in,20
40256,2025-07-17,Dinner,10,6,E005,Reservation,17
40257,2025-07-17,Dinner,7,2,E009,Walk-in,19
40258,2025-07-18,Lunch,4,5,E011,Walk-in,13
40259,2025-07-18,Lunch,3,2,E005,Reservation,14
40260,2025-07-18,Lunch,12,3,E006,Reservation,12
40261,2025-07-18,Lunch,1,2,E005,Reservation,13
40262,2025-07-18,Lunch,15,3,E009,Reservation,14
40263,2025-07-18,Lunch,1,2,E011,Reservation,13
40264,2025-07-18,Lunch,9,4,E006,Reservation,13
40265,2025-07-18,Lunch,5,6,E007,Walk-in,12
40266,2025-07-18,Lunch,9,3,E011,Walk-in,13
40267,2025-07-18,Lunch,10,4,E006,Reservation,13
40268,2025-07-18,Lunch,15,2,E009,Walk-in,12
40269,2025-07-18,Lunch,16,5,E011,Walk-in,12
40270,2025-07-18,Lunch,14,5,E009,Reservation,14
40271,2025-07-18,Lunch,1,2,E005,Reservation,11
40272,2025-07-18,Lunch,7,2,E005,Walk-in,14
40273,2025-07-18,Dinner,7,6,E009,Reservation,17
40274,2025-07-18,Dinner,3,3,E006,Walk-in,20
40275,2025-07-18,Dinner,15,5,E011,Reservation,20
40276,2025-07-18,Dinner,1,4,E007,Reservation,20
40277,2025-07-18,Dinner,15,3,E009,Walk-in,20
40278,2025-07-18,Dinner,6,6,E001,Reservation,17
40279,2025-07-18,Dinner,9,3,E005,Reservation,20
40280,2025-07-18,Dinner,2,3,E006,Reservation,18
40281,2025-07-18,Dinner,2,2,E009,Walk-in,20
40282,2025-07-18,Dinner,14,2,E005,Reservation,20
40283,2025-07-18,Dinner,3,6,E006,Walk-in,18
40284,2025-07-18,Dinner,11,2,E001,Walk-in,20
40285,2025-07-18,Dinner,9,3,E009,Reservation,19
40286,2025-07-18,Dinner,6,4,E005,Reservation,18
40287,2025-07-18,Dinner,5,2,E007,Walk-in,19
40288,2025-07-18,Dinner,9,4,E007,Walk-in,20
40289,2025-07-18,Dinner,15,4,E005,Walk-in,21
40290,2025-07-18,Dinner,16,3,E011,Reservation,17
40291,2025-07-18,Dinner,15,4,E006,Reservation,20
40292,2025-07-18,Dinner,13,2,E011,Reservation,19
40293,2025-07-18,Dinner,9,3,E009,Walk-in,21
40294,2025-07-18,Dinner,11,2,E006,Reservation,20
40295,2025-07-18,Dinner,8,3,E011,Reservation,19
40296,2025-07-18,Dinner,13,2,E011,Reservation,19
40297,2025-07-18,Dinner,4,2,E011,Reservation,21
40298,2025-07-18,Dinner,16,4,E011,Reservation,20
40299,2025-07-18,Dinner,16,4,E007,Reservation,21
40300,2025-07-18,Dinner,8,4,E007,Reservation,18
40301,2025-07-18,Dinner,12,3,E007,Reservation,17
40302,2025-07-18,Dinner,7,3,E007,Walk-in,19
40303,2025-07-18,Dinner,7,4,E006,Reservation,17
40304,2025-07-18,Dinner,9,4,E009,Reservation,19
40305,2025-07-18,Dinner,1,2,E007,Reservation,20
40306,2025-07-18,Dinner,1,3,E007,Reservation,17
40307,2025-07-19,Dinner,16,4,E006,Walk-in,19
40308,2025-07-19,Dinner,2,1,E009,Reservation,20
40309,2025-07-19,Dinner,9,1,E005,Walk-in,18
40310,2025-07-19,Dinner,5,2,E009,Reservation,21
40311,2025-07-19,Dinner,6,4,E009,Reservation,19
40312,2025-07-19,Dinner,14,5,E009,Reservation,18
40313,2025-07-19,Dinner,2,2,E005,Walk-in,21
40314,2025-07-19,Dinner,16,5,E009,Reservation,19
40315,2025-07-19,Dinner,2,5,E009,Walk-in,19
40316,2025-07-19,Dinner,8,2,E001,Reservation,18
40317,2025-07-19,Dinner,10,3,E006,Walk-in,18
40318,2025-07-19,Dinner,12,2,E006,Walk-in,18
40319,2025-07-19,Dinner,9,3,E006,Reservation,17
40320,2025-07-19,Dinner,3,3,E007,Reservation,18
40321,2025-07-19,Dinner,13,3,E011,Reservation,17
40322,2025-07-19,Dinner,15,4,E007,Walk-in,20
40323,2025-07-19,Dinner,9,3,E007,Reservation,21
40324,2025-07-19,Dinner,5,4,E005,Reservation,20
40325,2025-07-19,Dinner,6,2,E007,Reservation,19
40326,2025-07-19,Dinner,1,2,E005,Reservation,18
40327,2025-07-19,Dinner,14,2,E011,Reservation,20
40328,2025-07-19,Dinner,14,4,E007,Reservation,19
40329,2025-07-19,Dinner,6,2,E005,Walk-in,20
40330,2025-07-19,Dinner,10,2,E011,Walk-in,19
40331,2025-07-19,Dinner,2,5,E007,Reservation,18
40332,2025-07-19,Dinner,2,2,E005,Reservation,21
40333,2025-07-19,Dinner,6,2,E001,Reservation,17
40334,2025-07-19,Dinner,7,3,E001,Reservation,20
40335,2025-07-20,Dinner,14,4,E007,Walk-in,19
40336,2025-07-20,Dinner,5,2,E006,Reservation,18
40337,2025-07-20,Dinner,16,3,E009,Walk-in,18
40338,2025-07-20,Dinner,9,5,E005,Walk-in,19
40339,2025-07-20,Dinner,5,5,E009,Walk-in,19
40340,2025-07-20,Dinner,6,6,E005,Reservation,17
40341,2025-07-20,Dinner,16,3,E009,Reservation,21
40342,2025-07-20,Dinner,9,2,E005,Reservation,18
40343,2025-07-20,Dinner,1,4,E009,Walk-in,20
40344,2025-07-20,Dinner,13,4,E007,Reservation,21
40345,2025-07-20,Dinner,12,4,E007,Walk-in,17
40346,2025-07-20,Dinner,8,3,E011,Reservation,19
40347,2025-07-20,Dinner,4,1,E006,Reservation,20
40348,2025-07-20,Dinner,14,2,E007,Walk-in,20
40349,2025-07-20,Dinner,8,2,E005,Reservation,17
40350,2025-07-20,Dinner,6,3,E011,Walk-in,17
40351,2025-07-20,Dinner,13,2,E001,Reservation,21
40352,2025-07-20,Dinner,9,4,E001,Walk-in,20
40353,2025-07-20,Dinner,10,3,E009,Reservation,21
40354,2025-07-20,Dinner,4,3,E005,Reservation,20
40355,2025-07-20,Dinner,16,4,E005,Reservation,17
40356,2025-07-20,Dinner,5,2,E001,Reservation,21
40357,2025-07-20,Dinner,9,2,E011,Reservation,18
40358,2025-07-20,Dinner,13,2,E006,Reservation,21
40359,2025-07-20,Dinner,5,2,E009,Reservation,21
40360,2025-07-20,Dinner,11,4,E005,Reservation,17
40361,2025-07-20,Dinner,15,2,E005,Walk-in,21
40362,2025-07-20,Dinner,14,4,E009,Reservation,21
40363,2025-07-20,Dinner,9,3,E006,Reservation,20
40364,2025-07-22,Lunch,2,2,E009,Walk-in,14
40365,2025-07-22,Lunch,7,4,E005,Walk-in,14
40366,2025-07-22,Lunch,12,6,E006,Reservation,13
40367,2025-07-22,Lunch,5,3,E005,Walk-in,14
40368,2025-07-22,Lunch,5,2,E011,Reservation,14
40369,2025-07-22,Lunch,15,2,E001,Walk-in,11
40370,2025-07-22,Lunch,2,3,E006,Reservation,12
40371,2025-07-22,Lunch,8,2,E005,Walk-in,12
40372,2025-07-22,Lunch,16,2,E009,Walk-in,13
40373,2025-07-22,Lunch,11,4,E009,Reservation,13
40374,2025-07-22,Lunch,4,4,E011,Walk-in,14
40375,2025-07-22,Lunch,9,2,E009,Reservation,11
40376,2025-07-22,Lunch,13,1,E011,Reservation,14
40377,2025-07-22,Lunch,2,2,E009,Walk-in,12
40378,2025-07-22,Dinner,11,1,E005,Reservation,18
40379,2025-07-22,Dinner,6,2,E005,Reservation,20
40380,2025-07-22,Dinner,7,2,E006,Walk-in,21
40381,2025-07-22,Dinner,6,2,E006,Reservation,19
40382,2025-07-22,Dinner,12,2,E007,Reservation,21
40383,2025-07-22,Dinner,5,2,E006,Walk-in,18
40384,2025-07-22,Dinner,7,3,E009,Reservation,20
40385,2025-07-22,Dinner,16,2,E011,Walk-in,20
40386,2025-07-22,Dinner,16,4,E011,Walk-in,18
40387,2025-07-22,Dinner,12,3,E009,Reservation,18
40388,2025-07-22,Dinner,6,4,E007,Reservation,17
40389,2025-07-22,Dinner,1,2,E006,Reservation,19
40390,2025-07-22,Dinner,5,6,E005,Walk-in,19
40391,2025-07-22,Dinner,11,4,E009,Reservation,17
40392,2025-07-22,Dinner,3,2,E006,Reservation,17
40393,2025-07-22,Dinner,11,4,E006,Reservation,18
40394,2025-07-22,Dinner,9,5,E007,Walk-in,17
